fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
146,Tyra Parker,1,2,0,0,"5' 5""",115 lbs.,N/A,Orthodox,N/A,1.50,22%,9.00,14%,0.00,0%,0%,0.0,2018-11-21 19:43:53.021664
147,Larry Parker,13,6,1,0,"5' 11""",205 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:43:55.663127
148,Ryan Parker,0,1,0,0,"6' 3""",235 lbs.,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:43:57.970746
149,Norman Parke,22,5,1,0,"5' 11""",155 lbs.,"70""",,"Dec 22, 1986",3.06,35%,2.88,64%,1.98,26%,77%,0.0,2018-11-21 19:44:02.595255
150,Won Sik Park,9,3,1,1,"5' 11""",154 lbs.,N/A,Orthodox,N/A,2.60,43%,2.20,47%,0.00,0%,0%,0.0,2018-11-21 19:44:06.44592
151,Karo Parisyan,19,8,0,1,"5' 10""",170 lbs.,"72""",Orthodox,"Aug 28, 1982",2.49,41%,2.19,58%,5.27,59%,59%,1.0,2018-11-21 19:44:10.940113
152,Josh Parisian,7,2,0,0,"6' 4""",265 lbs.,N/A,Orthodox,"Jun 28, 1989",5.27,44%,2.64,20%,0.00,0%,0%,0.0,2018-11-21 19:44:13.590287
153,Ido Pariente,12,5,0,0,"5' 8""",155 lbs.,N/A,Orthodox,N/A,0.00,0%,2.86,45%,0.00,0%,0%,0.0,2018-11-21 19:44:17.173261
154,Remco Pardoel,9,6,1,2,"6' 3""",260 lbs.,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:44:20.960895
155,Bryan Pardoe,12,16,0,0,"6' 1""",205 lbs.,N/A,Orthodox,N/A,1.11,36%,4.59,45%,4.75,40%,33%,0.0,2018-11-21 19:44:23.207408
156,Joe Pardo,4,6,0,0,"6' 1""",210 lbs.,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:44:27.588993
157,Jared Papazian,14,9,0,1,"5' 8""",135 lbs.,"67""",Southpaw,"Feb 01, 1988",3.33,39%,3.81,44%,0.00,0%,50%,0.0,2018-11-21 19:44:31.46809
158,Alexandre Pantoja,20,3,0,0,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 16, 1990",4.31,46%,3.38,59%,0.75,50%,60%,1.8,2018-11-21 19:44:35.839032
159,Eduardo Pamplona,15,3,0,0,"5' 11""",170 lbs.,N/A,,"Feb 20, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:44:38.955826
160,Stephen Palling,11,7,1,0,"5' 4""",143 lbs.,N/A,,"Jan 29, 1967",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:44:43.025921
161,Tulio Palhares,2,14,0,0,N/A,180 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:44:47.12119
162,Rousimar Palhares,24,5,0,0,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980",1.75,51%,2.04,59%,3.93,45%,0%,4.1,2018-11-21 19:44:51.673756
163,Soa Palelei,22,5,0,0,"6' 4""",265 lbs.,"81""",Orthodox,"Jul 12, 1977",2.47,57%,2.68,48%,2.20,47%,66%,0.0,2018-11-21 19:44:55.740248
164,Bart Palaszewski,35,17,0,0,"5' 9""",145 lbs.,"70""",Orthodox,"May 30, 1983",2.67,32%,3.97,57%,0.65,31%,53%,0.5,2018-11-21 19:44:58.365379
165,Ricardo Palacios,9,1,0,0,"5' 6""",145 lbs.,N/A,Orthodox,"Jul 05, 1987",7.73,53%,3.27,59%,0.00,0%,100%,0.0,2018-11-21 19:45:02.143804
166,Jose Palacios,3,2,0,0,"5' 9""",145 lbs.,N/A,Orthodox,N/A,2.67,70%,1.00,79%,0.00,0%,50%,1.7,2018-11-21 19:45:04.389917
167,Fredson Paixao,10,4,0,1,"5' 6""",145 lbs.,"66""",Orthodox,"May 13, 1979",1.71,54%,2.31,62%,0.62,11%,10%,2.2,2018-11-21 19:45:08.150617
168,Raulian Paiva,17,1,0,0,"5' 8""",125 lbs.,N/A,Orthodox,"Oct 17, 1995",5.40,55%,7.00,31%,1.00,100%,90%,0.0,2018-11-21 19:45:12.192734
169,Josh Paiva,8,2,0,0,"5' 6""",125 lbs.,N/A,,"Apr 05, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:45:16.31801
170,Dustin Pague,11,10,0,0,"5' 9""",135 lbs.,"74""",Orthodox,"Aug 05, 1987",1.65,53%,2.96,41%,1.03,44%,55%,2.6,2018-11-21 19:45:19.797631
171,Michael Page,12,0,0,0,"6' 2""",170 lbs.,N/A,,"Apr 07, 1987",4.53,76%,0.45,77%,3.40,100%,100%,0.0,2018-11-21 19:45:23.061914
172,Damacio Page,12,8,0,0,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 30, 1982",2.05,38%,2.47,51%,2.63,64%,23%,0.9,2018-11-21 19:45:26.386613
173,Gary Padilla,12,6,0,0,"5' 11""",205 lbs.,N/A,,"May 04, 1980",2.20,27%,2.00,76%,0.00,0%,50%,0.0,2018-11-21 19:45:30.674518
174,Cyrillo Padilha,3,3,0,0,"5' 11""",155 lbs.,N/A,,"Jan 23, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:45:34.331364
175,George Pacurariu,10,5,0,0,"5' 7""",135 lbs.,N/A,,"Jul 28, 1984",4.69,53%,2.68,63%,5.03,100%,100%,5.0,2018-11-21 19:45:36.881238
176,Teemu Packalen,8,2,0,0,"6' 1""",155 lbs.,"72""",Orthodox,"May 22, 1987",2.64,57%,3.08,47%,2.83,27%,100%,1.9,2018-11-21 19:45:41.056212
177,Larissa Pacheco,10,2,0,0,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 07, 1994",1.21,19%,4.14,55%,0.00,0%,0%,0.0,2018-11-21 19:45:44.049029
178,Nick Pace,6,3,0,0,"5' 7""",135 lbs.,"68""",Orthodox,"Apr 17, 1987",1.48,34%,3.14,57%,2.52,43%,54%,0.5,2018-11-21 19:45:47.311861
179,Raquel Pa'aluhi,3,4,0,0,"5' 7""",135 lbs.,N/A,,N/A,1.71,56%,3.42,46%,0.00,0%,18%,0.0,2018-11-21 19:45:51.424183
180,Shungo Oyama,10,13,0,0,"5' 11""",185 lbs.,N/A,Southpaw,"Apr 11, 1974",0.64,25%,1.96,57%,1.07,57%,62%,0.5,2018-11-21 19:45:53.684504
181,Craig Oxley,0,3,0,0,"5' 9""",155 lbs.,N/A,,"Feb 14, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:45:57.509821
182,Valentijn Overeem,29,26,0,0,"6' 3""",230 lbs.,N/A,Orthodox,"Aug 17, 1976",0.93,34%,1.49,58%,1.86,50%,0%,4.7,2018-11-21 19:46:01.548008
183,Alistair Overeem,43,17,0,1,"6' 4""",265 lbs.,"80""",Orthodox,"May 17, 1980",3.53,61%,1.93,61%,1.39,62%,72%,1.0,2018-11-21 19:46:04.935559
184,Sidney Outlaw,8,4,0,0,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992",0.13,33%,0.80,71%,3.00,75%,0%,3.0,2018-11-21 19:46:07.340226
185,Artur Oumakhanov,9,6,0,0,"5' 7""",154 lbs.,N/A,Orthodox,"Feb 27, 1979",1.20,33%,1.67,82%,3.00,75%,33%,0.0,2018-11-21 19:46:11.063197
186,Zak Ottow,16,6,0,0,"5' 11""",170 lbs.,"72""",Orthodox,"Dec 22, 1986",3.05,39%,2.74,56%,0.77,30%,61%,0.5,2018-11-21 19:46:15.368452
187,Takafumi Otsuka,12,9,1,0,"5' 6""",139 lbs.,N/A,Orthodox,N/A,1.29,27%,2.12,67%,1.64,27%,65%,0.0,2018-11-21 19:46:18.134866
188,Alexander Otsuka,4,13,0,0,"6' 1""",205 lbs.,N/A,Orthodox,"Jul 17, 1971",0.90,55%,1.16,51%,1.51,43%,53%,0.8,2018-11-21 19:46:21.600393
189,Pedro Otavio,19,8,0,0,"6' 3""",245 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:46:25.934954
190,Rachael Ostovich,4,4,0,0,"5' 3""",125 lbs.,"62""",,"Feb 25, 1991",2.68,39%,3.62,63%,0.94,100%,100%,1.9,2018-11-21 19:46:30.408179
191,Nissen Osterneck,9,3,0,0,"6' 2""",185 lbs.,N/A,Orthodox,"May 01, 1981",3.15,58%,2.90,41%,0.63,12%,42%,1.3,2018-11-21 19:46:33.274617
192,Nick Osipczak,5,3,0,0,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 30, 1984",2.83,50%,3.77,50%,1.20,45%,71%,1.0,2018-11-21 19:46:37.537559
193,Kurt Osiander,4,1,0,0,N/A,185 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:46:40.979778
194,Kenji Osawa,18,10,2,0,"5' 7""",135 lbs.,"66""",Orthodox,"Nov 04, 1976",2.34,35%,2.14,63%,0.91,58%,68%,0.7,2018-11-21 19:46:45.471126
195,Dustin Ortiz,19,7,0,0,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 25, 1988",2.91,43%,2.24,56%,3.01,35%,54%,0.1,2018-11-21 19:46:48.394771
196,Jorge Ortiz,16,9,1,1,"6' 0""",185 lbs.,N/A,Orthodox,N/A,3.53,58%,2.80,73%,0.00,0%,0%,0.0,2018-11-21 19:46:52.310392
197,Tito Ortiz,17,11,1,0,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975",2.59,46%,2.88,60%,2.47,35%,54%,0.6,2018-11-21 19:46:57.584659
198,Brian Ortega,14,0,0,1,"5' 8""",145 lbs.,"69""",Switch,"Feb 21, 1991",3.65,32%,5.27,56%,0.22,14%,58%,1.8,2018-11-21 19:47:00.65478
199,Sam Oropeza,5,2,0,0,"6' 2""",170 lbs.,N/A,,N/A,7.68,56%,1.44,70%,3.60,33%,100%,0.0,2018-11-21 19:47:04.993103
200,Chibwikem Onyenegecha-Palmer,6,0,0,0,"6' 3""",185 lbs.,"76""",Orthodox,"Apr 18, 1994",5.60,55%,3.40,52%,0.00,0%,100%,0.0,2018-11-21 19:47:07.792781
201,Charlie Ontiveros,8,5,0,0,"6' 2""",170 lbs.,N/A,,"Jul 04, 1991",0.00,0%,4.20,26%,0.00,0%,0%,0.0,2018-11-21 19:47:11.518615
202,Michihiro Omigawa,13,13,1,0,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975",2.01,39%,3.06,64%,1.19,36%,49%,1.5,2018-11-21 19:47:14.508331
203,Daniel Omielanczuk,19,8,1,1,"6' 0""",247 lbs.,"74""",Southpaw,"Aug 31, 1982",3.09,57%,3.29,47%,0.56,26%,68%,0.1,2018-11-21 19:47:17.705562
204,Alan Omer,18,5,0,0,"5' 10""",145 lbs.,"71""",Orthodox,"Sep 14, 1988",3.49,55%,2.21,64%,1.69,42%,66%,0.0,2018-11-21 19:47:22.075521
205,Cameron Olson,7,3,0,1,"6' 1""",205 lbs.,"75""",Orthodox,"Nov 22, 1989",3.13,47%,2.20,57%,3.00,42%,100%,1.0,2018-11-21 19:47:26.324399
206,Dennis Olson,14,11,0,0,"6' 0""",170 lbs.,N/A,,N/A,1.02,42%,5.27,38%,2.77,40%,0%,0.0,2018-11-21 19:47:29.431089
207,Casey Olson,12,3,0,0,"5' 7""",145 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,100%,0.00,0%,100%,15.2,2018-11-21 19:47:33.365703
208,Shana Olsen,4,2,0,0,"5' 7""",145 lbs.,N/A,,"Dec 17, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:47:36.609461
209,Andy Ologun,3,1,0,0,"6' 0""",154 lbs.,N/A,Orthodox,"Jun 12, 1983",2.36,57%,0.32,85%,0.68,100%,80%,0.0,2018-11-21 19:47:40.268244
210,Felipe Olivieri,14,5,0,1,"5' 9""",155 lbs.,"72""",Orthodox,"Apr 12, 1985",6.68,58%,4.60,57%,0.00,0%,71%,0.0,2018-11-21 19:47:43.919807
211,Wendell Oliveira,24,9,0,0,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 01, 1983",3.77,47%,4.40,47%,0.00,0%,100%,0.0,2018-11-21 19:47:46.862708
212,Alex Oliveira,19,4,1,2,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988",3.01,53%,2.08,46%,3.45,38%,57%,0.9,2018-11-21 19:47:49.682767
213,Ednaldo Oliveira,13,2,1,1,"6' 5""",205 lbs.,"79""",Orthodox,"Feb 19, 1984",1.03,22%,1.80,52%,0.00,0%,42%,0.0,2018-11-21 19:47:54.915218
214,Jorge Oliveira,5,2,1,1,"6' 1""",205 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:47:58.999336
215,Charles Oliveira,24,8,0,1,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989",3.04,49%,3.00,54%,2.87,41%,60%,2.8,2018-11-21 19:48:02.308334
216,Rafaello Oliveira,15,7,0,0,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982",2.19,33%,3.38,59%,2.49,36%,11%,1.6,2018-11-21 19:48:06.045776
217,Michal Oleksiejczuk,12,2,0,1,"6' 0""",205 lbs.,"74""",Southpaw,"Feb 22, 1995",5.07,58%,3.47,71%,2.00,66%,0%,0.0,2018-11-21 19:48:09.100186
218,Aleksei Oleinik,54,11,1,0,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",3.06,48%,3.28,53%,2.99,39%,11%,2.7,2018-11-21 19:48:13.245718
219,Masakatsu Okuda,8,5,0,0,N/A,N/A,N/A,,N/A,0.00,0%,4.27,34%,0.00,0%,0%,4.3,2018-11-21 19:48:16.540008
220,Kazuki Okubo,7,9,0,0,"5' 11""",175 lbs.,N/A,Orthodox,N/A,1.53,38%,1.97,46%,0.51,25%,36%,2.0,2018-11-21 19:48:19.940046
221,JJ Okanovich,4,1,0,0,"5' 11""",155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:48:22.66284
222,Yushin Okami,35,11,0,0,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981",2.14,39%,2.10,62%,2.10,46%,84%,0.5,2018-11-21 19:48:25.146721
223,Takayuki Okada,3,3,2,0,"6' 1""",290 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:48:28.98349
224,Koji Oishi,21,8,8,0,"5' 8""",170 lbs.,N/A,Orthodox,"May 31, 1977",1.43,9%,17.86,43%,0.00,0%,0%,0.0,2018-11-21 19:48:33.462466
225,Michiyoshi Ohara,0,2,0,0,"5' 10""",205 lbs.,N/A,Orthodox,N/A,0.28,29%,3.13,48%,0.00,0%,33%,0.0,2018-11-21 19:48:37.898471
226,Andy Ogle,9,6,0,0,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 16, 1989",2.24,44%,2.23,50%,1.44,26%,58%,0.0,2018-11-21 19:48:40.763041
227,Naoya Ogawa,7,2,0,0,"6' 4""",255 lbs.,N/A,Orthodox,"Mar 31, 1968",2.41,42%,1.66,47%,1.25,100%,66%,1.2,2018-11-21 19:48:45.096613
228,Nobuhiro Obiya,12,5,1,0,"5' 8""",145 lbs.,N/A,Orthodox,"Jan 15, 1981",0.63,28%,2.53,55%,0.50,50%,41%,0.5,2018-11-21 19:48:56.820351
229,Brendan O'Reilly,6,3,0,1,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987",1.90,47%,2.77,39%,2.22,43%,36%,0.6,2018-11-21 19:49:04.52316
230,Volkan Oezdemir,15,3,0,0,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",5.69,48%,4.84,53%,0.40,50%,70%,0.0,2018-11-21 19:49:04.708674
231,Richard Odoms,8,1,0,0,"6' 5""",265 lbs.,"82""",Orthodox,"May 08, 1975",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:49:07.974533
232,Takahiro Oba,5,7,1,0,"5' 8""",200 lbs.,N/A,Southpaw,N/A,0.23,25%,1.82,69%,0.00,0%,0%,0.0,2018-11-21 19:49:08.385466
233,Jeremiah O'Neal,13,25,0,0,"5' 8""",260 lbs.,N/A,,"Oct 25, 1977",1.15,40%,7.50,23%,0.00,0%,0%,0.0,2018-11-21 19:49:10.303767
234,Chuck O'Neil,9,4,0,0,"6' 2""",170 lbs.,N/A,,"Sep 22, 1985",3.13,37%,4.40,72%,0.00,0%,0%,0.0,2018-11-21 19:49:11.003939
235,Sean O'Malley,10,0,0,0,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",6.75,56%,4.06,66%,1.31,50%,61%,1.3,2018-11-21 19:49:14.668269
236,Sean O'Haire,4,2,0,0,"6' 5""",270 lbs.,N/A,Orthodox,"Feb 25, 1971",8.28,57%,22.76,21%,0.00,0%,0%,0.0,2018-11-21 19:49:18.063797
237,Dan O'Connor,6,6,0,1,"5' 4""",115 lbs.,N/A,,"Nov 17, 1982",4.00,56%,5.10,54%,0.00,0%,100%,0.0,2018-11-21 19:49:22.123434
238,Sean O'Connell,17,9,0,0,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",5.46,48%,6.77,45%,0.00,0%,30%,0.5,2018-11-21 19:49:25.965441
239,TJ O'Brien,16,5,0,0,"6' 2""",155 lbs.,N/A,Orthodox,"Jan 01, 1987",3.77,46%,4.78,57%,0.94,100%,0%,0.0,2018-11-21 19:49:30.376457
240,Jake O'Brien,13,4,0,0,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984",1.31,31%,1.92,69%,6.39,54%,25%,0.2,2018-11-21 19:49:34.72939
241,Said Nurmagomedov,12,1,0,0,"5' 8""",125 lbs.,"70""",Orthodox,"Apr 05, 1992",4.33,57%,2.13,63%,1.00,9%,100%,0.0,2018-11-21 19:49:38.855467
242,Khabib Nurmagomedov,27,0,0,0,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.70,66%,5.09,44%,84%,0.6,2018-11-21 19:49:42.630533
243,Amanda Nunes,16,4,0,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988",4.55,51%,2.88,56%,1.82,40%,79%,0.6,2018-11-21 19:49:47.844443
244,Diego Nunes,18,4,0,0,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982",2.72,43%,2.59,58%,1.18,44%,65%,0.6,2018-11-21 19:49:51.093293
245,Phillipe Nover,12,8,1,0,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",1.79,35%,2.48,56%,0.99,28%,44%,0.7,2018-11-21 19:49:55.80713
246,Jason Novelli,11,3,1,0,"6' 0""",155 lbs.,"75""",Orthodox,"Jun 08, 1979",1.73,24%,3.55,66%,0.70,33%,100%,0.0,2018-11-21 19:49:58.855292
247,Jonatas Novaes,9,3,0,0,"5' 11""",170 lbs.,N/A,,"Mar 02, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:50:03.148912
248,Scott Norton,7,1,0,0,"5' 10""",170 lbs.,N/A,Orthodox,"Mar 15, 1973",0.67,30%,0.34,60%,2.52,25%,0%,0.0,2018-11-21 19:50:07.665634
249,Jan Nortje,2,6,0,0,"6' 1""",310 lbs.,N/A,Southpaw,"Apr 11, 1975",3.32,51%,4.50,32%,0.00,0%,66%,2.9,2018-11-21 19:50:11.586251
250,Sage Northcutt,11,2,0,0,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996",3.58,52%,1.96,58%,1.81,34%,41%,0.6,2018-11-21 19:50:16.258362
251,KJ Noons,12,8,0,1,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 07, 1982",3.68,35%,3.78,65%,0.08,20%,68%,0.0,2018-11-21 19:50:20.338211
252,Nick Nolte,5,3,0,0,"6' 0""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:50:24.628848
253,Kyle Noke,22,10,1,0,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980",3.23,50%,2.09,64%,1.53,54%,66%,0.8,2018-11-21 19:50:27.591156
254,Talita Nogueira,6,0,0,0,"5' 10""",145 lbs.,N/A,,"Oct 13, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:50:31.795529
255,Alexandre Franca Nogueira,13,6,2,0,"5' 7""",145 lbs.,N/A,Orthodox,"Jan 15, 1978",0.60,20%,4.18,57%,0.00,0%,0%,0.0,2018-11-21 19:50:35.071667
256,Rogerio Nogueira,23,8,0,0,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",2.39,34%,2.24,60%,0.68,44%,63%,0.8,2018-11-21 19:50:38.666611
257,Minotauro Nogueira,34,10,1,1,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976",1.95,42%,2.40,55%,1.30,29%,36%,2.4,2018-11-21 19:50:42.813941
258,Jacob Noe,5,1,0,1,N/A,205 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:50:45.486532
259,Pedro Nobre,14,1,2,1,"5' 5""",135 lbs.,N/A,,"Feb 13, 1986",1.37,30%,9.16,35%,0.00,0%,0%,0.0,2018-11-21 19:50:49.700751
260,Derrick Noble,26,15,1,0,"5' 9""",170 lbs.,N/A,Southpaw,"Aug 14, 1978",6.21,40%,3.79,59%,0.00,0%,0%,0.0,2018-11-21 19:50:53.478593
261,Chidi Njokuani,17,4,0,1,"6' 3""",170 lbs.,N/A,,"Dec 31, 1988",1.93,51%,1.73,49%,0.00,0%,80%,0.0,2018-11-21 19:50:57.618948
262,Anthony Njokuani,16,9,0,1,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980",3.94,46%,2.41,65%,0.50,45%,53%,0.2,2018-11-21 19:51:03.15396
263,Akiyo Nishiura,11,7,1,0,"5' 8""",139 lbs.,N/A,Southpaw,"Aug 08, 1983",1.59,57%,1.26,57%,0.00,0%,52%,0.3,2018-11-21 19:51:06.24755
264,Yosuke Nishijima,0,5,0,0,"5' 9""",205 lbs.,N/A,Orthodox,"May 15, 1973",1.72,37%,5.59,56%,0.00,0%,0%,0.0,2018-11-21 19:51:10.781043
265,Soichi Nishida,5,10,1,0,"5' 11""",320 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:51:14.444666
266,Ning Guangyou,6,4,1,0,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",2.66,41%,1.91,61%,1.09,50%,62%,0.3,2018-11-21 19:51:18.763115
267,Mats Nilsson,11,4,1,0,"6' 1""",170 lbs.,"74""",Orthodox,"Dec 05, 1983",2.99,39%,5.62,63%,3.87,83%,44%,2.3,2018-11-21 19:51:23.884863
268,Jack Nilson,2,6,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:51:27.947749
269,Hans Nijman,9,6,0,0,"6' 0""",250 lbs.,N/A,Switch,"Oct 23, 1959",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:51:31.167903
270,Ramsey Nijem,10,6,0,0,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",3.05,44%,1.62,62%,5.32,62%,55%,1.1,2018-11-21 19:51:34.966037
271,Tom Niinimaki,21,8,1,0,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982",1.91,54%,2.31,58%,2.97,46%,33%,0.5,2018-11-21 19:51:38.495488
272,Khomkrit Niimi,6,10,0,0,"5' 2""",125 lbs.,N/A,,N/A,0.00,0%,5.73,44%,0.00,0%,0%,0.0,2018-11-21 19:51:43.178899
273,Jaimee Nievera,7,3,0,0,"5' 5""",125 lbs.,N/A,Orthodox,"Oct 28, 1984",1.67,53%,8.73,33%,1.79,16%,0%,0.0,2018-11-21 19:51:45.471926
274,Matheus Nicolau,13,3,1,0,"5' 6""",125 lbs.,"66""",,"Jan 06, 1993",3.83,51%,2.43,70%,1.90,66%,100%,1.6,2018-11-21 19:51:49.172229
275,Mike Nickels,9,5,0,0,"6' 4""",205 lbs.,N/A,Orthodox,"Dec 13, 1971",4.44,52%,1.11,64%,11.11,80%,0%,2.8,2018-11-21 19:51:51.155739
276,Alex Nicholson,7,4,0,0,"6' 4""",185 lbs.,"81""",Orthodox,"May 02, 1990",4.12,43%,4.65,47%,0.00,0%,50%,0.5,2018-11-21 19:51:55.610398
277,Ben Nguyen,17,7,0,0,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988",3.82,41%,3.30,54%,0.33,33%,66%,1.3,2018-11-21 19:51:59.852257
278,Francis Ngannou,11,3,0,0,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",1.79,34%,1.95,47%,0.00,0%,68%,0.5,2018-11-21 19:52:03.863679
279,Emanuel Newton,26,12,1,0,"6' 1""",205 lbs.,N/A,,"Jan 02, 1984",1.92,49%,1.35,51%,2.02,100%,0%,0.0,2018-11-21 19:52:08.089718
280,Carlos Newton,16,14,0,0,"5' 9""",170 lbs.,N/A,Orthodox,"Aug 17, 1976",0.65,41%,1.55,44%,2.47,70%,43%,0.9,2018-11-21 19:52:13.420693
281,Jeff Newton,4,2,0,0,"6' 2""",205 lbs.,N/A,Sideways,"Dec 11, 1966",0.28,20%,1.41,52%,0.00,0%,0%,8.5,2018-11-21 19:52:16.513553
282,Nick Newell,14,1,0,0,"5' 10""",155 lbs.,"74""",Southpaw,"Mar 17, 1986",3.53,46%,4.07,36%,0.00,0%,33%,0.0,2018-11-21 19:52:20.387401
283,Julio Cesar Neves Jr.,33,1,0,0,"5' 8""",145 lbs.,N/A,,"Apr 25, 1994",1.98,35%,4.81,51%,1.06,25%,76%,0.0,2018-11-21 19:52:24.808479
284,Antonio Braga Neto,9,3,0,1,"6' 3""",185 lbs.,"77""",Orthodox,"Oct 29, 1987",1.36,33%,3.92,45%,3.07,37%,0%,0.5,2018-11-21 19:52:28.862962
285,Mario Neto,11,5,0,0,"6' 0""",229 lbs.,N/A,Orthodox,N/A,1.89,50%,1.89,70%,2.84,100%,0%,0.0,2018-11-21 19:52:33.098368
286,Lissette Neri,6,4,0,0,"5' 2""",145 lbs.,N/A,,"Aug 05, 1987",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:52:36.703833
287,Gunnar Nelson,16,3,1,0,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",2.01,56%,3.70,51%,1.64,62%,70%,1.1,2018-11-21 19:52:41.176846
288,Roy Nelson,23,14,0,0,"6' 0""",263 lbs.,"72""",Orthodox,"Jun 20, 1976",2.18,36%,4.79,46%,1.14,27%,65%,0.1,2018-11-21 19:52:44.708445
289,Shane Nelson,15,5,0,0,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984",1.38,31%,2.84,61%,1.31,18%,54%,1.6,2018-11-21 19:52:48.440794
290,Steve Nelmark,2,1,0,0,"6' 0""",240 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 19:52:52.20666
291,Josh Neer,33,13,1,0,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 24, 1983",3.29,46%,3.63,58%,1.09,34%,46%,1.3,2018-11-21 19:52:55.888014
